id,laborZET,semester,course,hoursLec,hoursPrac,hoursLab,hoursLecRemote,hoursPracRemote,hoursLabRemote,hoursSelfWork,hoursExam,isExam,isOffset,isDiffOffset,isCourseWork,isCourseProject,planStringId,controlWorks,hoursIKR
2793941,2,1,1,17,17,0,0,0,0,37,0,false,false,true,false,false,2100860,0,0
2793942,2,1,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2084843,0,0
2793943,2,2,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2084843,0,0
2793944,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2084843,0,0
2793945,2,1,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2084842,0,0
2793946,2,2,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2084842,0,0
2793947,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2084842,0,0
2793948,9,3,2,0,2,0,0,0,0,322,0,false,false,true,false,false,2084834,0,0
2793949,21,4,2,0,2,0,0,0,0,754,0,false,false,true,false,false,2084835,0,0
2793950,9,1,1,0,1,0,0,0,0,323,0,false,false,true,false,false,2084833,0,0
2793951,12,2,1,0,2,0,0,0,0,430,0,false,false,true,false,false,2084840,0,0
2793952,2,3,2,17,17,0,0,0,0,37,0,false,true,false,false,false,2084832,0,0
2793953,2,3,2,17,17,0,0,0,0,37,0,false,true,false,false,false,2084837,0,0
2794921,6,1,1,34,17,34,0,0,0,93,35,true,false,false,true,false,2095418,0,0
2794922,5,2,1,34,17,17,0,0,0,74,35,true,false,false,true,false,2095418,0,0
2794923,2,2,1,17,17,0,0,0,0,37,0,false,false,true,false,false,2095420,0,0
2794924,2,3,2,34,17,0,0,0,0,20,0,false,false,true,false,false,2095421,0,0
2794925,4,3,2,34,34,0,0,0,0,40,35,true,false,false,false,false,2095473,0,0
2794926,4,3,2,34,17,17,0,0,0,40,35,true,false,false,false,false,2095436,0,0
2794927,4,3,2,34,17,17,0,0,0,38,35,true,false,false,true,false,2095477,0,0
2794928,3,3,2,34,0,34,0,0,0,39,0,false,false,true,false,false,2095437,0,0
2794929,4,4,2,34,34,0,0,0,0,40,35,true,false,false,false,false,2095449,0,0
2794930,4,4,2,34,0,34,0,0,0,75,0,false,false,true,false,false,2095438,0,0
2794931,4,4,2,17,34,17,0,0,0,38,35,true,false,false,true,false,2095439,0,0
2794932,4,5,3,34,34,0,0,0,0,40,35,true,false,false,false,false,2095435,0,0
2794933,4,5,3,34,0,17,0,0,0,57,35,true,false,false,false,false,2095425,0,0
2794934,3,5,3,17,17,17,0,0,0,54,0,false,false,true,false,true,2095440,0,0
2794935,3,5,3,17,17,17,0,0,0,56,0,false,false,true,false,false,2095479,0,0
2794936,3,5,3,17,17,17,0,0,0,56,0,false,false,true,false,false,2095481,0,0
2794937,3,6,3,17,17,17,0,0,0,19,35,true,false,false,true,false,2095482,0,0
2794938,2,6,3,17,17,17,0,0,0,20,0,false,false,true,false,false,2095483,0,0
2794939,5,7,4,17,34,17,0,0,0,76,35,true,false,false,false,false,2095485,0,0
2794940,5,7,4,17,34,17,0,0,0,74,35,true,false,false,true,false,2095484,0,0
2794941,5,7,4,34,17,0,0,0,0,93,35,true,false,false,false,true,2095450,0,0
2794942,4,8,4,8,16,8,0,0,0,111,0,false,false,true,false,false,2095486,0,0
2794943,0,1,1,0,51,0,0,0,0,21,0,false,false,false,false,false,2095441,0,0
2794944,0,2,1,0,68,0,0,0,0,21.75,0,false,true,false,false,false,2095441,0,0
2794945,0,3,2,0,68,0,0,0,0,21.75,0,false,true,false,false,false,2095441,0,0
2794946,0,4,2,0,51,0,0,0,0,25,0,false,false,false,false,false,2095441,0,0
2794947,4,3,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2095454,0,0
2794948,4,3,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2095488,0,0
2794949,4,3,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2095489,0,0
2794950,4,4,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2095456,0,0
2794951,4,4,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2095457,0,0
2794952,4,4,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2106789,0,0
2794953,4,5,3,34,34,0,0,0,0,76,0,false,false,true,false,false,2095461,0,0
2794954,4,5,3,34,34,0,0,0,0,76,0,false,false,true,false,false,2095474,0,0
2794955,3,6,3,34,34,0,0,0,0,39,0,false,false,true,false,false,2095459,0,0
2794956,3,6,3,34,34,0,0,0,0,39,0,false,false,true,false,false,2095462,0,0
2794957,3,6,3,34,34,0,0,0,0,39,0,false,false,true,false,false,2098834,0,0
2794958,3,7,4,34,34,0,0,0,0,39,0,false,false,true,false,false,2095467,0,0
2794959,3,7,4,34,34,0,0,0,0,39,0,false,false,true,false,false,2095476,0,0
2794960,3,8,4,16,16,0,0,0,0,75,0,false,false,true,false,false,2095464,0,0
2794961,3,8,4,16,16,0,0,0,0,75,0,false,false,true,false,false,2095465,0,0
2794962,3,8,4,16,16,0,0,0,0,75,0,false,false,true,false,false,2095475,0,0
2794963,3,1,1,17,34,0,0,0,0,56,0,false,false,true,false,false,2095414,0,0
2794964,5,1,1,51,34,0,0,0,0,59,35,true,false,false,false,false,2095415,0,0
2794965,4,2,1,34,34,0,0,0,0,75,0,false,false,true,false,false,2095415,0,0
2794966,4,1,1,34,34,0,0,0,0,40,35,true,false,false,false,false,2095416,0,0
2794967,5,2,1,51,34,0,0,0,0,59,35,true,false,false,false,false,2095416,0,0
2794968,3,1,1,34,17,17,0,0,0,39,0,false,false,true,false,false,2095417,0,0
2794969,5,2,1,34,17,17,0,0,0,76,35,true,false,false,false,false,2095417,0,0
2794970,4,1,1,34,0,34,0,0,0,75,0,false,false,true,false,false,2095433,0,0
2794971,3,2,1,34,0,34,0,0,0,39,0,false,false,true,false,false,2095433,0,0
2794972,4,1,1,34,0,34,0,0,0,75,0,false,false,true,false,false,2095448,0,0
2794973,3,2,1,34,0,34,0,0,0,39,0,false,false,true,false,false,2095434,0,0
2794974,4,2,1,68,34,0,0,0,0,28,0,false,false,true,false,false,2095419,0,0
2794975,3,3,2,34,17,0,0,0,0,56,0,false,false,true,false,false,2095422,0,0
2794976,4,3,2,17,34,17,0,0,0,40,35,true,false,false,false,false,2095423,0,0
2794977,4,4,2,17,34,17,0,0,0,38,35,true,false,false,true,false,2095423,0,0
2794978,4,4,2,34,34,0,0,0,0,40,35,true,false,false,false,false,2095424,0,0
2794979,4,5,3,17,17,17,0,0,0,57,35,true,false,false,false,false,2095426,0,0
2794980,5,5,3,34,17,17,0,0,0,76,35,true,false,false,false,false,2095427,0,0
2794981,4,6,3,17,17,17,0,0,0,55,35,true,false,false,true,false,2095427,0,0
2794982,2,6,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2095428,0,0
2794983,3,6,3,17,17,17,0,0,0,56,0,false,false,true,false,false,2095429,0,0
2794984,2,6,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2095472,0,0
2794985,2,6,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2095480,0,0
2794986,3,7,4,34,17,17,0,0,0,39,0,false,false,true,false,false,2095430,0,0
2794987,5,8,4,24,16,0,0,0,0,137,0,false,false,true,true,false,2095431,0,0
2794988,1,1,1,0,17,0,0,0,0,18.75,0,false,true,false,false,false,2095432,0,0
2794989,1,4,2,0,17,0,0,0,0,18.75,0,false,true,false,false,false,2095432,0,0
2794990,2,1,1,18,36,0,0,0,0,15,0,false,false,true,false,false,2095491,0,0
2794991,0,1,1,0,0,0,0,0,0,0,0,false,false,true,false,false,2095495,0,0
2794992,0.5,1,1,4,8,0,0,0,0,5,0,false,false,true,false,false,2098835,0,0
2794993,0.75,1,1,8,14,0,0,0,0,4,0,false,false,true,false,false,2106759,0,0
2794994,0.75,1,1,6,14,0,0,0,0,6,0,false,false,true,false,false,2098837,0,0
2794995,2,1,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2095469,0,0
2794996,2,2,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2095469,0,0
2794997,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2095469,0,0
2794998,2,4,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2095469,0,0
2794999,2,1,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2095470,0,0
2795000,2,2,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2095470,0,0
2795001,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2095470,0,0
2795002,2,4,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2095470,0,0
2795003,9,6,3,0,2,0,0,0,0,322,0,false,false,true,false,false,2095452,0,0
2795004,9,7,4,0,2,0,0,0,0,322,0,false,false,true,false,false,2095478,0,0
2795005,3,4,2,0,1,0,0,0,0,107,0,false,false,true,false,false,2095444,0,0
2795006,9,8,4,0,2,0,0,0,0,322,0,false,false,true,false,false,2095445,0,0
2795007,3,5,3,24,36,0,0,0,0,29,18,false,false,true,false,false,2095442,0,0
2795008,5,6,3,76,32,0,0,0,0,52.75,18,false,true,true,false,false,2095442,0,0
2795009,5,7,4,50,46,0,0,0,0,48,35,true,false,false,false,false,2095442,0,0
2795010,3,8,4,34,26,0,0,0,0,29,18,false,false,true,false,false,2095442,0,0
2795011,5,5,3,58,46,0,0,0,0,57,18,false,false,true,false,false,2095443,0,0
2795012,3,6,3,30,42,0,0,0,0,35.75,0,false,true,false,false,false,2095443,0,0
2795013,5,7,4,46,48,0,0,0,0,50,35,true,false,false,false,false,2095443,0,0
2795014,7,8,4,0,144,0,0,0,0,71.75,35,true,true,false,false,false,2095443,0,0
2795015,2,1,1,17,0,0,0,0,0,54,0,false,true,false,false,false,2095490,0,0
2795016,4,4,2,34,34,0,0,0,0,75,0,false,true,false,false,false,2095451,0,0
2795017,4,6,3,17,17,17,0,0,0,92,0,false,true,false,false,false,2095447,0,0
2795018,3,1,1,0,68,0,0,0,0,39,0,false,true,false,false,false,2095471,0,0
2795019,3,2,1,0,68,0,0,0,0,39,0,false,true,false,false,false,2095471,0,0
2795020,2,3,2,0,34,0,0,0,0,37,0,false,true,false,false,false,2095471,0,0
2795021,2,4,2,0,17,0,0,0,0,54,0,false,true,false,false,false,2095471,0,0
2795022,3,5,3,0,68,0,0,0,0,39,0,false,true,false,false,false,2095471,0,0
2795023,3,6,3,0,68,0,0,0,0,39,0,false,true,false,false,false,2095471,0,0
2795843,6,1,1,34,17,34,0,0,0,93,35,true,false,false,true,false,2096282,0,0
2795844,5,2,1,34,17,17,0,0,0,74,35,true,false,false,true,false,2096282,0,0
2795845,2,2,1,17,17,0,0,0,0,37,0,false,false,true,false,false,2096284,0,0
2795846,2,3,2,34,17,0,0,0,0,20,0,false,false,true,false,false,2096285,0,0
2795847,4,3,2,34,34,0,0,0,0,40,35,true,false,false,false,false,2096337,0,0
2795848,4,3,2,34,17,17,0,0,0,40,35,true,false,false,false,false,2096300,0,0
2795849,4,3,2,34,17,17,0,0,0,38,35,true,false,false,true,false,2096341,0,0
2795850,3,3,2,34,0,34,0,0,0,39,0,false,false,true,false,false,2096301,0,0
2795851,4,4,2,34,34,0,0,0,0,40,35,true,false,false,false,false,2096313,0,0
2795852,4,4,2,34,0,34,0,0,0,75,0,false,false,true,false,false,2096302,0,0
2795853,4,4,2,17,34,17,0,0,0,38,35,true,false,false,true,false,2096303,0,0
2795854,4,5,3,34,34,0,0,0,0,40,35,true,false,false,false,false,2096299,0,0
2795855,4,5,3,34,0,17,0,0,0,57,35,true,false,false,false,false,2096289,0,0
2795856,3,5,3,17,17,17,0,0,0,54,0,false,false,true,false,true,2096304,0,0
2795857,3,5,3,17,17,17,0,0,0,56,0,false,false,true,false,false,2096343,0,0
2795858,3,5,3,17,17,17,0,0,0,56,0,false,false,true,false,false,2096345,0,0
2795859,3,6,3,17,17,17,0,0,0,19,35,true,false,false,true,false,2096346,0,0
2795860,2,6,3,17,17,17,0,0,0,20,0,false,false,true,false,false,2096347,0,0
2795861,5,7,4,17,34,17,0,0,0,76,35,true,false,false,false,false,2096349,0,0
2795862,5,7,4,17,34,17,0,0,0,74,35,true,false,false,true,false,2096348,0,0
2795863,5,7,4,34,17,0,0,0,0,93,35,true,false,false,false,true,2096314,0,0
2795864,4,8,4,8,16,8,0,0,0,111,0,false,false,true,false,false,2096350,0,0
2795865,0,1,1,0,51,0,0,0,0,21,0,false,false,false,false,false,2096305,0,0
2795866,0,2,1,0,68,0,0,0,0,21.75,0,false,true,false,false,false,2096305,0,0
2795867,0,3,2,0,68,0,0,0,0,21.75,0,false,true,false,false,false,2096305,0,0
2795868,0,4,2,0,51,0,0,0,0,25,0,false,false,false,false,false,2096305,0,0
2795869,4,3,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2096318,0,0
2795870,4,3,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2096352,0,0
2795871,4,3,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2096353,0,0
2795872,4,4,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2096320,0,0
2795873,4,4,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2096321,0,0
2795874,4,4,2,34,34,0,0,0,0,75,0,false,false,true,false,false,2106798,0,0
2795875,4,5,3,34,34,0,0,0,0,76,0,false,false,true,false,false,2096325,0,0
2795876,4,5,3,34,34,0,0,0,0,76,0,false,false,true,false,false,2096338,0,0
2795877,3,6,3,34,34,0,0,0,0,39,0,false,false,true,false,false,2096323,0,0
2795878,3,6,3,34,34,0,0,0,0,39,0,false,false,true,false,false,2096326,0,0
2795879,3,6,3,34,34,0,0,0,0,39,0,false,false,true,false,false,2098833,0,0
2795880,3,7,4,34,34,0,0,0,0,39,0,false,false,true,false,false,2096331,0,0
2795881,3,7,4,34,34,0,0,0,0,39,0,false,false,true,false,false,2096340,0,0
2795882,3,8,4,16,16,0,0,0,0,75,0,false,false,true,false,false,2096328,0,0
2795883,3,8,4,16,16,0,0,0,0,75,0,false,false,true,false,false,2096329,0,0
2795884,3,8,4,16,16,0,0,0,0,75,0,false,false,true,false,false,2096339,0,0
2795885,3,1,1,17,34,0,0,0,0,56,0,false,false,true,false,false,2096278,0,0
2795886,5,1,1,51,34,0,0,0,0,59,35,true,false,false,false,false,2096279,0,0
2795887,4,2,1,34,34,0,0,0,0,40,35,true,false,false,false,false,2096279,0,0
2795888,4,1,1,34,34,0,0,0,0,40,35,true,false,false,false,false,2096280,0,0
2795889,5,2,1,51,34,0,0,0,0,59,35,true,false,false,false,false,2096280,0,0
2795890,5,1,1,34,17,17,0,0,0,111,0,false,false,true,false,false,2096281,0,0
2795891,5,2,1,34,17,17,0,0,0,76,35,true,false,false,false,false,2096281,0,0
2795892,4,1,1,34,0,34,0,0,0,75,0,false,false,true,false,false,2096297,0,0
2795893,4,2,1,34,0,34,0,0,0,75,0,false,false,true,false,false,2096297,0,0
2795894,4,1,1,34,0,34,0,0,0,75,0,false,false,true,false,false,2096312,0,0
2795895,4,2,1,34,0,34,0,0,0,75,0,false,false,true,false,false,2096298,0,0
2795896,3,2,1,34,17,0,0,0,0,56,0,false,false,true,false,false,2096283,0,0
2795897,3,3,2,34,17,0,0,0,0,56,0,false,false,true,false,false,2096286,0,0
2795898,4,3,2,17,34,17,0,0,0,40,35,true,false,false,false,false,2096287,0,0
2795899,4,4,2,17,34,17,0,0,0,38,35,true,false,false,true,false,2096287,0,0
2795900,4,4,2,34,34,0,0,0,0,40,35,true,false,false,false,false,2096288,0,0
2795901,4,5,3,17,17,17,0,0,0,57,35,true,false,false,false,false,2096290,0,0
2795902,5,5,3,34,17,17,0,0,0,76,35,true,false,false,false,false,2096291,0,0
2795903,4,6,3,17,17,17,0,0,0,55,35,true,false,false,true,false,2096291,0,0
2795904,2,6,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2096292,0,0
2795905,3,6,3,17,17,17,0,0,0,56,0,false,false,true,false,false,2096293,0,0
2795906,2,6,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2096336,0,0
2795907,2,6,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2096344,0,0
2795908,3,7,4,34,17,17,0,0,0,39,0,false,false,true,false,false,2096294,0,0
2795909,5,8,4,24,16,0,0,0,0,137,0,false,false,true,true,false,2096295,0,0
2795910,1,1,1,0,17,0,0,0,0,18.75,0,false,true,false,false,false,2096296,0,0
2795911,1,4,2,0,17,0,0,0,0,18.75,0,false,true,false,false,false,2096296,0,0
2795912,2,1,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2096333,0,0
2795913,2,2,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2096333,0,0
2795914,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2096333,0,0
2795915,2,4,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2096333,0,0
2795916,2,1,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2096334,0,0
2795917,2,2,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2096334,0,0
2795918,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2096334,0,0
2795919,2,4,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2096334,0,0
2795920,9,6,3,0,2,0,0,0,0,322,0,false,false,true,false,false,2096316,0,0
2795921,9,7,4,0,2,0,0,0,0,322,0,false,false,true,false,false,2096342,0,0
2795922,3,4,2,0,1,0,0,0,0,107,0,false,false,true,false,false,2096308,0,0
2795923,9,8,4,0,2,0,0,0,0,322,0,false,false,true,false,false,2096309,0,0
2795924,3,5,3,24,36,0,0,0,0,29,18,false,false,true,false,false,2096306,0,0
2795925,5,6,3,76,32,0,0,0,0,52.75,18,false,true,true,false,false,2096306,0,0
2795926,5,7,4,50,46,0,0,0,0,48,35,true,false,false,false,false,2096306,0,0
2795927,3,8,4,34,26,0,0,0,0,29,18,false,false,true,false,false,2096306,0,0
2795928,5,5,3,58,46,0,0,0,0,57,18,false,false,true,false,false,2096307,0,0
2795929,3,6,3,30,42,0,0,0,0,35.75,0,false,true,false,false,false,2096307,0,0
2795930,5,7,4,46,48,0,0,0,0,50,35,true,false,false,false,false,2096307,0,0
2795931,7,8,4,0,144,0,0,0,0,71.75,35,true,true,false,false,false,2096307,0,0
2795932,4,4,2,34,34,0,0,0,0,75,0,false,true,false,false,false,2096315,0,0
2795933,4,6,3,17,17,17,0,0,0,92,0,false,true,false,false,false,2096311,0,0
2795934,3,1,1,0,68,0,0,0,0,39,0,false,true,false,false,false,2096335,0,0
2795935,3,2,1,0,68,0,0,0,0,39,0,false,true,false,false,false,2096335,0,0
2795936,2,3,2,0,34,0,0,0,0,37,0,false,true,false,false,false,2096335,0,0
2795937,2,4,2,0,17,0,0,0,0,54,0,false,true,false,false,false,2096335,0,0
2795938,3,5,3,0,68,0,0,0,0,39,0,false,true,false,false,false,2096335,0,0
2795939,3,6,3,0,68,0,0,0,0,39,0,false,true,false,false,false,2096335,0,0
2797015,5,1,1,17,34,0,0,0,0,93,35,true,false,false,false,false,2097567,0,0
2797016,3,1,1,17,34,0,0,0,0,21,35,true,false,false,false,false,2097566,0,0
2797017,5,1,1,17,34,0,0,0,0,126,0,false,false,true,true,false,2098714,0,0
2797018,4,2,1,17,34,0,0,0,0,57,35,true,false,false,false,false,2097565,0,0
2797019,5,2,1,17,34,0,0,0,0,128,0,false,false,true,false,false,2097591,0,0
2797020,4,2,1,17,17,0,0,0,0,74,35,true,false,false,false,false,2097569,0,0
2797021,5,3,2,17,34,0,0,0,0,93,35,true,false,false,false,false,2097570,0,0
2797022,5,3,2,17,34,0,0,0,0,93,35,true,false,false,false,false,2097590,0,0
2797023,5,1,1,17,34,0,0,0,0,93,35,true,false,false,false,false,2097572,0,0
2797024,5,1,1,17,34,0,0,0,0,93,35,true,false,false,false,false,2097573,0,0
2797025,5,2,1,17,34,0,0,0,0,93,35,true,false,false,false,false,2097575,0,0
2797026,5,2,1,17,34,0,0,0,0,93,35,true,false,false,false,false,2097576,0,0
2797027,5,3,2,17,34,0,0,0,0,128,0,false,false,true,false,false,2097579,0,0
2797028,5,3,2,17,34,0,0,0,0,128,0,false,false,true,false,false,2097578,0,0
2797029,5,3,2,17,34,0,0,0,0,128,0,false,false,true,false,false,2097580,0,0
2797030,5,3,2,17,34,0,0,0,0,128,0,false,false,true,false,false,2097582,0,0
2797031,5,3,2,17,34,0,0,0,0,128,0,false,false,true,false,false,2097592,0,0
2797032,5,3,2,17,34,0,0,0,0,128,0,false,false,true,false,false,2097597,0,0
2797033,2,1,1,17,17,0,0,0,0,37,0,false,false,true,false,false,2097561,0,0
2797034,5,1,1,17,34,0,0,0,0,128,0,false,false,true,false,false,2097562,0,0
2797035,2,2,1,17,17,0,0,0,0,37,0,false,false,true,false,false,2097564,0,0
2797036,3,2,1,17,17,0,0,0,0,38,35,true,false,false,false,false,2097568,0,0
2797037,5,3,2,17,0,34,0,0,0,93,35,true,false,false,false,false,2097593,0,0
2797038,2,2,1,0,34,0,0,0,0,38,0,false,false,true,false,false,2097598,0,0
2797039,2,1,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2097596,0,0
2797040,2,2,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2097596,0,0
2797041,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2097596,0,0
2797042,2,1,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2097595,0,0
2797043,2,2,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2097595,0,0
2797044,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2097595,0,0
2797045,3,1,1,0,1,0,0,0,0,107,0,false,false,true,false,false,2097584,0,0
2797046,3,2,1,0,2,0,0,0,0,106,0,false,false,true,false,false,2097585,0,0
2797047,3,3,2,0,2,0,0,0,0,106,0,false,false,true,false,false,2097585,0,0
2797048,21,4,2,0,2,0,0,0,0,754,0,false,false,true,false,false,2097586,0,0
2797049,4,1,1,56,16,0,0,0,0,36,35,true,false,false,false,false,2097583,0,0
2797050,10,2,1,50,154,0,0,0,0,101,53,true,true,true,false,false,2097583,0,0
2797051,4,2,1,17,34,0,0,0,0,92,0,false,true,false,false,false,2097588,0,0
2797052,4,3,2,17,34,0,0,0,0,92,0,false,true,false,false,false,2097589,0,0
2797053,5,1,1,17,34,0,0,0,0,93,35,true,false,false,false,false,2096830,0,0
2797054,3,1,1,17,34,0,0,0,0,21,35,true,false,false,false,false,2096829,0,0
2797055,5,1,1,17,34,0,0,0,0,126,0,false,false,true,true,false,2096826,0,0
2797056,4,2,1,17,34,0,0,0,0,57,35,true,false,false,false,false,2096828,0,0
2797057,5,2,1,17,34,0,0,0,0,128,0,false,false,true,false,false,2096854,0,0
2797058,4,2,1,17,17,0,0,0,0,74,35,true,false,false,false,false,2096832,0,0
2797059,5,3,2,17,34,0,0,0,0,93,35,true,false,false,false,false,2096833,0,0
2797060,5,3,2,17,34,0,0,0,0,93,35,true,false,false,false,false,2096853,0,0
2797061,5,1,1,17,34,0,0,0,0,93,35,true,false,false,false,false,2096835,0,0
2797062,5,1,1,17,34,0,0,0,0,93,35,true,false,false,false,false,2096836,0,0
2797063,5,2,1,17,34,0,0,0,0,93,35,true,false,false,false,false,2096838,0,0
2797064,5,2,1,17,34,0,0,0,0,93,35,true,false,false,false,false,2096839,0,0
2797065,5,3,2,17,34,0,0,0,0,128,0,false,false,true,false,false,2096842,0,0
2797066,5,3,2,17,34,0,0,0,0,128,0,false,false,true,false,false,2096841,0,0
2797067,5,3,2,17,34,0,0,0,0,128,0,false,false,true,false,false,2096843,0,0
2797068,5,3,2,17,34,0,0,0,0,128,0,false,false,true,false,false,2096845,0,0
2797069,5,3,2,17,34,0,0,0,0,128,0,false,false,true,false,false,2096855,0,0
2797070,5,3,2,17,34,0,0,0,0,128,0,false,false,true,false,false,2096860,0,0
2797071,2,1,1,17,17,0,0,0,0,37,0,false,false,true,false,false,2096824,0,0
2797072,5,1,1,17,34,0,0,0,0,128,0,false,false,true,false,false,2096825,0,0
2797073,2,2,1,17,17,0,0,0,0,37,0,false,false,true,false,false,2096827,0,0
2797074,3,2,1,17,17,0,0,0,0,38,35,true,false,false,false,false,2096831,0,0
2797075,5,3,2,17,0,34,0,0,0,93,35,true,false,false,false,false,2096856,0,0
2797076,2,2,1,0,17,0,0,0,0,55,0,false,false,true,false,false,2096861,0,0
2797077,2,1,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2096859,0,0
2797078,2,2,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2096859,0,0
2797079,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2096859,0,0
2797080,2,1,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2096858,0,0
2797081,2,2,1,0,34,0,0,0,0,37,0,false,false,true,false,false,2096858,0,0
2797082,2,3,2,0,34,0,0,0,0,37,0,false,false,true,false,false,2096858,0,0
2797083,3,1,1,0,1,0,0,0,0,107,0,false,false,true,false,false,2096847,0,0
2797084,3,2,1,0,2,0,0,0,0,106,0,false,false,true,false,false,2096848,0,0
2797085,3,3,2,0,2,0,0,0,0,106,0,false,false,true,false,false,2096848,0,0
2797086,21,4,2,0,2,0,0,0,0,754,0,false,false,true,false,false,2096849,0,0
2797087,4,1,1,56,16,0,0,0,0,36,35,true,false,false,false,false,2096846,0,0
2797088,10,2,1,50,154,0,0,0,0,101,53,true,true,true,false,false,2096846,0,0
2797089,4,2,1,17,34,0,0,0,0,92,0,false,true,false,false,false,2096851,0,0
2797090,4,3,2,17,34,0,0,0,0,92,0,false,true,false,false,false,2096852,0,0
2797091,4,1,1,34,34,0,0,0,0,75,0,false,false,true,false,false,2083067,0,0
2797092,3,2,1,34,34,0,0,0,0,39,0,false,false,true,false,false,2083069,0,0
2797093,3,3,2,17,17,0,0,0,0,73,0,false,false,true,false,false,2083104,0,0
2797094,2,3,2,17,17,0,0,0,0,37,0,false,false,true,false,false,2083107,0,0
2797095,4,4,2,51,0,34,0,0,0,23,35,true,false,false,false,false,2083061,0,0
2797096,2,5,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2083110,0,0
2797097,4,5,3,34,0,34,0,0,0,75,0,false,false,true,false,false,2083071,0,0
2797098,5,5,3,51,34,17,0,0,0,42,35,true,false,false,false,false,2083070,0,0
2797099,2,5,3,17,17,0,0,0,0,37,0,false,false,true,false,false,2083117,0,0
2797100,6,6,3,34,34,34,0,0,0,78,35,true,false,false,false,false,2083116,0,0
2797101,5,6,3,34,34,34,0,0,0,42,35,true,false,false,false,false,2083115,0,0
2797102,7,6,3,51,34,51,0,0,0,78,35,true,false,false,true,false,2083072,0,0
2797103,6,7,4,34,34,68,0,0,0,77,0,false,false,true,false,true,2083073,0,0
2797104,4,7,4,34,34,0,0,0,0,75,0,false,false,true,false,false,2083129,0,0
2797105,6,8,4,40,40,0,0,0,0,133,0,false,false,true,true,false,2083074,0,0
2797106,0,1,1,0,51,0,0,0,0,21,0,false,false,false,false,false,2083118,0,0
2797107,0,2,1,0,68,0,0,0,0,21.75,0,false,true,false,false,false,2083118,0,0
2797108,0,3,2,0,68,0,0,0,0,21.75,0,false,true,false,false,false,2083118,0,0
2797109,0,4,2,0,51,0,0,0,0,25,0,false,false,false,false,false,2083118,0,0
2797110,5,3,2,34,34,17,0,0,0,92,0,false,false,true,true,false,2083076,0,0
2797111,5,3,2,34,34,17,0,0,0,92,0,false,false,true,true,false,2083124,0,0
2797112,4,5,3,34,0,34,0,0,0,75,0,false,false,true,false,false,2083078,0,0
2797113,4,6,3,34,34,0,0,0,0,73,0,false,false,true,true,false,2083078,0,0
2797114,4,5,3,34,0,34,0,0,0,75,0,false,false,true,false,false,2083079,0,0
2797115,4,6,3,34,34,0,0,0,0,73,0,false,false,true,true,false,2083079,0,0
